3.039110640092862470e-01,2.180260038747496576e-01,7.484270356152078474e-02,8.497946062576117177e-02,7.293269495502414934e-02,2.171760667435598535e-01,2.139383488386575882e-02,2.462033582303299085e-04,6.491967988001889900e-03
7.895364119288417193e-02,5.541002154799494761e-01,9.693263062348700387e-02,1.850439931227780832e-01,8.197295346541688676e-02,2.983875807160108265e-03,4.776816674832867036e-06,6.599341297841683780e-06,1.314150351539034034e-06
9.298428439237395038e-01,6.601132976351920326e-04,3.620998662071758800e-02,2.914628572418975772e-02,1.165173452974612497e-03,2.263996482046255233e-03,4.666911350729615313e-04,1.990719926885825314e-04,4.583737093566409015e-05
1.050861088413427291e-01,3.305907074648546939e-01,2.543808061563432310e-01,3.786267512216488686e-03,9.390592122586982615e-02,1.219988453852608075e-02,1.096738758678138664e-01,6.187044193870937930e-02,2.850598645432378397e-02
6.593791105139780173e-01,1.901976207660436291e-01,6.679112782866506066e-03,7.553737477634050838e-03,1.356152431484906051e-01,1.825017800785335407e-04,1.357370145066498740e-04,2.140444421328629402e-04,4.289207426910746079e-05
4.782097627871157997e-01,3.299812943648495200e-01,1.143176434320307827e-01,6.111223191993670617e-02,1.907285012502708387e-03,1.249969427942083109e-03,4.490764667570088138e-03,3.832854839641069034e-03,4.898193548411367004e-03
8.697360308641696180e-01,5.414052174457432975e-02,5.235230544464362923e-02,1.436545573794255869e-02,3.332145988839212668e-03,5.299236746118441040e-03,2.224112484261899609e-04,3.766759788158524072e-04,1.752162464702111677e-04
2.733532449056124136e-01,2.555063583181217401e-01,1.830709003720135120e-02,2.405029319790392972e-02,8.250259144760781205e-02,1.117416943721420974e-01,1.124144404387404650e-01,3.983954119278687589e-02,8.228474608988323169e-02
4.004411289635793070e-01,2.878092433545228479e-01,1.097290419001449996e-01,1.412222188301731074e-01,2.881671927159118810e-02,2.356302760264260970e-02,4.926955978847828536e-03,1.403012115339594135e-04,3.351362886964026622e-03
8.786019279969679019e-01,4.923202138781006959e-02,3.304197342404967264e-02,4.388144974989049638e-03,7.327209999720491395e-04,3.875707826617460616e-03,9.878580004507118290e-03,1.709120825550774006e-02,3.157715129578964053e-03
7.889750541530713424e-01,2.418548692786102756e-03,1.508126964657762747e-01,5.059930407427566668e-02,3.515019274067616561e-03,1.623687375535627403e-04,3.321585817094491622e-03,2.515530188012953886e-05,1.702674834946904525e-04
9.589057217787609888e-01,9.693453607239950476e-03,3.113547709871659561e-02,6.021177186157341881e-05,1.515863989101032413e-04,4.601969133180537505e-05,1.267489907259176898e-06,4.338019926427778193e-06,1.924143345433115826e-06
1.416067155963202095e-01,7.472297288876382781e-01,3.459564310119146030e-02,4.717174507249664167e-02,2.124371393327157895e-02,1.168361998125121972e-03,5.396329155504565010e-03,5.428760974405417170e-04,1.044886158011570920e-03
7.173347821090085841e-01,2.608445837968579872e-01,5.004013780297192175e-03,1.467162221973180095e-02,1.134866377571534611e-04,5.517408421688387889e-04,1.464227997132059233e-03,2.482440636950973383e-06,1.306017640934076240e-05
5.151484940943825697e-01,3.912638391562175966e-01,2.792444149545215970e-02,3.451460204344145022e-02,2.346518644666432604e-02,5.790540237002287857e-03,1.256676276471718322e-03,5.846407656301704685e-04,5.157948473766271746e-05
5.479069716986892935e-01,2.437394538984671288e-01,5.657512722798520993e-02,3.552293016188047851e-04,8.531460509164164041e-02,3.408767075084248588e-02,1.420352725387505344e-02,1.625744456602140620e-02,1.559970210858852013e-03
5.141383597678175210e-01,1.987185093725491458e-01,1.341604379703718042e-01,1.433358933840012672e-01,2.118557312962066931e-03,3.315639015646704418e-03,1.799771990653861384e-03,2.008746456270882243e-03,4.040847297267502469e-04
6.479829611350063079e-02,6.620573032610408415e-01,2.222176811161497290e-01,4.280390305103071863e-02,3.362739804319780489e-03,3.430476385023713878e-03,1.012973482040238149e-03,2.312337402565061448e-04,8.539304663790492356e-05
1.000966311087504446e-01,3.130383335488020058e-01,1.555527381514627307e-02,3.259573421320829389e-01,2.388438491520325502e-02,1.886394972941899881e-02,2.856132644464056541e-02,7.884400050632534018e-02,9.519875779963016260e-02
7.250151194121049469e-01,2.554497399413591108e-01,1.806465599296283239e-02,8.741059481691388191e-04,3.262498007625483105e-04,1.039604813130964250e-05,2.559681316616816381e-04,1.220120558967452242e-06,2.544604289389518215e-06
3.832948062345791218e-01,3.890317491413697315e-01,6.225636009868022042e-02,7.544895370938498047e-02,1.238910419232877938e-02,3.022327769942405318e-02,4.652791749203732952e-02,8.275966564935980860e-04,2.347757023235530482e-07
3.737209218051807946e-01,4.419078456693721346e-01,5.426069892670211565e-03,1.112952473814461801e-01,3.061328854076510869e-02,1.648499025168741975e-03,2.420055793694395052e-02,5.246531895384463863e-05,1.113510442949905421e-02
3.960735888983114572e-01,5.607635594456276129e-01,3.379718335370378909e-03,2.486123089767693431e-02,3.467758325327874921e-03,5.392005402086298346e-03,2.622537123603416002e-03,1.726842199467783787e-03,1.712759372528238622e-03
1.027938858663182131e-01,8.782949053348361179e-01,1.270766260955868629e-02,2.781973998220851983e-03,1.559902466809811455e-04,6.444394840841418184e-04,2.491481441755297524e-03,6.098793122834996979e-05,6.867308731739463212e-05
3.213709685618840739e-01,6.243444126512537329e-01,2.214480321256455386e-02,5.229934261000737834e-03,2.199655608735668136e-02,4.097920232815914672e-03,4.476646273956628357e-04,3.096036907543446028e-04,5.813667497422958519e-05
3.774549788790492189e-01,5.373271899612662439e-02,3.730292482941300336e-01,1.034513800473220724e-01,9.226044869142879801e-02,3.262748062767214000e-05,1.299722234194349590e-05,9.127508170048618901e-06,1.647288080364184282e-05
8.853685417452896722e-01,6.281406910999445814e-02,8.798745113454898431e-03,1.603575770478472134e-02,1.159424390091466986e-02,1.417413360905421874e-02,4.519209944534237117e-04,7.570658641161043170e-04,5.521957937903998470e-06
6.273929669523565789e-01,9.637012573241074409e-02,3.701176813099157914e-02,1.933263538445993690e-01,1.553690131034742017e-02,1.064566774511746354e-02,8.462700688516728090e-03,4.421973648496437155e-03,6.831541947163621842e-03
7.596985912969952404e-01,1.798407612782026432e-01,3.556648701064563795e-02,2.301758701171317464e-02,6.239307014751888873e-04,9.164826404922577668e-05,9.526489412972790043e-04,1.397768183545628374e-04,6.856867726712234656e-05
3.819330215590581723e-01,5.048864819646048385e-01,1.569086851129026031e-02,4.719369597010621142e-02,2.591884100770863036e-02,1.779201359538801555e-02,4.748380047141232720e-03,1.206272858612663810e-03,6.304244860898533531e-04
3.554187507217854147e-01,1.500800705403553259e-01,2.665044964657424242e-01,2.084705123851165187e-01,1.608471245624490051e-02,7.589528386206464982e-05,1.672350437826070719e-03,1.207245275015585194e-03,4.859664340517433345e-04
6.539355414311314174e-01,3.034804105633445159e-01,1.923611470388253419e-02,2.092945268422696792e-02,9.489017545146770155e-04,1.005737173168700987e-03,2.722541718654127290e-04,2.562316946004165657e-05,1.659643484057671259e-04
1.512597418468764054e-01,1.024454715966632845e-01,6.596307863071705357e-01,6.136986467163818570e-02,1.580803215881311161e-02,7.397272640457407469e-03,6.957950530329047025e-04,4.059685687942401962e-05,1.352438868468808231e-03
8.294729634380031413e-01,1.824366157755376652e-02,9.756309835942120201e-02,3.713934230805776560e-02,7.960858164655113672e-03,2.614489527154098807e-03,2.781660508194072363e-03,2.887576439432064292e-03,1.336349677528825275e-03
1.160290112525932393e-01,4.008311412885626757e-01,3.627824783212724169e-02,2.333782476857585997e-01,5.048244298485308340e-02,1.359372083843665147e-01,1.694069651904259524e-02,9.676484658499446764e-03,4.465193941965983626e-04
8.411246222696735497e-01,1.092867577771208659e-01,1.390167189864297340e-02,9.576359368763526225e-03,3.736338213356044709e-03,4.426517348863108145e-03,6.811406633209865502e-03,8.700472734073733116e-03,2.435853756296291195e-03
3.683369697951722754e-01,4.332198905072317530e-01,9.561637915298627777e-02,8.877312192641979849e-02,6.314899535894950714e-04,6.356944555187227577e-03,3.084096753128989874e-03,1.248396780603285277e-03,2.732710575680807885e-03
5.553141920665772835e-01,4.314890163446741256e-01,2.762980799995285244e-03,1.915174539221914905e-03,1.174561196616077984e-03,2.815622125476972826e-03,3.897530361192770641e-04,3.023300829809869288e-03,1.115399061509148027e-03
6.842109007944623400e-01,7.678737832808077424e-02,6.392012103708598347e-02,2.760572200371779611e-02,9.640643552963384932e-02,2.587769562730728862e-02,2.004892610936387723e-02,3.852710231900870110e-03,1.290110338447170157e-03
2.803015679029940976e-01,6.209816268545590434e-01,9.869895898733908879e-02,8.448005257611187802e-06,5.224201175788280646e-06,2.358000244047097312e-06,1.115308275188143371e-06,1.829537098931096485e-07,5.177864453864700067e-07
7.856959915016540341e-01,8.591194452830616668e-02,1.040244805879397307e-02,6.225467112023852501e-02,3.972009585411728078e-02,5.929902548456303726e-03,1.851591054949245328e-03,2.755164858022123454e-03,5.478190475462385578e-03
4.481757974842195402e-01,9.650382738660236159e-02,1.402010477325099369e-01,1.322629367670692391e-01,9.249711039668903623e-02,1.902204029099738639e-02,2.287474752388624338e-04,6.210304743928476978e-02,9.005445027388869761e-03
5.080714277715788763e-01,7.643870181184474200e-02,1.433580090597121395e-02,2.520996120762577508e-01,5.842551831612223523e-02,4.027759691448840745e-02,2.437028260664001258e-02,2.475495783510475029e-02,1.226101761992115513e-03
2.654316309612205771e-01,5.937236234501175325e-01,1.897801388376853943e-02,2.391122609569339488e-02,3.380675724132800597e-02,5.978507306810260102e-02,1.049297999373080824e-04,3.245283641244645339e-03,1.013461858587416664e-03
2.599754419587839704e-01,7.169985679618110508e-01,1.644029201337290913e-02,4.225396443295626088e-03,3.656055657076835719e-04,1.645702840586350064e-03,2.309497582091741164e-04,3.007960607298450467e-05,8.796385216025548459e-05
9.326542595559780269e-01,1.342139314140157469e-02,3.140157422555171773e-02,1.892724675262765638e-02,3.247644410252660454e-03,1.885885453692496020e-04,9.055382781212196336e-05,3.278741429089164836e-05,3.595212671603231769e-05
5.683204824022181079e-02,5.024211023059992343e-01,4.252102428972285297e-01,1.431063931203371137e-02,6.614956543142179414e-04,6.984649482151832241e-05,4.576899272298707395e-04,2.410312512571376848e-05,1.283204302549023623e-05
9.691301483742458256e-01,1.857029749754189564e-03,2.861781575039340497e-02,5.413363460307658853e-05,3.210426638878691110e-04,1.057995592311398249e-05,3.399272997215738435e-06,2.954783263827167931e-06,2.895814931513918111e-06
6.180894561744243454e-02,6.847722085382798030e-01,1.805141048785996183e-01,5.984210739616878383e-03,5.656649475220341949e-02,3.198922594467496373e-03,6.192585593273354505e-03,2.381130681942587271e-04,7.244142179226864542e-04
7.048831140025155761e-01,1.843402656475531809e-01,8.691853138977438664e-02,1.369562225557814476e-02,4.987190487623771942e-03,2.149266064311295375e-03,2.180221855615738398e-03,8.260994176939432960e-04,1.968887933390117695e-05
6.986921659904025139e-01,5.540099577582933976e-02,9.560877481704016523e-02,2.865860668304444359e-02,5.554855393423087373e-02,4.477907201691658234e-02,3.154045546500125821e-03,1.369587092907109845e-02,4.461914306964853694e-03
3.889048981153497841e-01,2.413423837459790222e-01,1.640547318000502852e-01,4.078968211172995240e-02,6.923231257179147079e-03,9.202876062489857845e-02,2.067127657159430199e-02,1.207191758619265143e-02,3.321311818702621377e-02
4.101613270461434979e-01,3.806092071597996784e-01,5.762137316305473295e-02,1.387528015878023713e-01,1.175747382254886805e-03,1.729127508694469368e-03,8.478358807111818427e-04,1.289998247016379239e-03,7.812582024522840562e-03
2.925063318804087542e-01,3.759285381978703655e-01,1.607871658353075047e-03,2.103085947275893167e-02,1.661863703738583331e-01,6.676878711300480128e-03,9.175470410286266920e-02,4.390272957467947559e-03,3.991817264511932084e-02
7.350329056783809767e-01,2.029803663628907129e-01,4.726896750802637992e-02,9.336252747842102226e-03,2.844938363511761471e-03,1.811581695666479325e-03,1.646484485086791298e-04,4.473297929074202223e-04,1.130094022654404284e-04
3.293912529748964646e-01,6.458367075780802047e-01,2.047951520321952303e-03,7.690685678058274515e-03,1.256687448593171870e-04,1.130956112519246326e-02,7.265017319350807433e-04,7.338347417968816189e-05,2.798287172476432438e-03
1.198156122562897830e-01,5.236068470156788335e-01,2.501812234385172862e-01,2.866038004424602270e-02,6.750867921389151760e-02,6.493613517506188586e-03,2.683128957248133960e-03,2.578796928327276874e-04,7.926358637896369075e-04
3.921801812142889920e-01,3.140302585960067505e-01,6.046933201294724808e-02,1.606516812316012011e-01,6.431679846657790793e-04,1.414793348102750918e-02,2.088926362098714185e-02,1.351701244728399295e-02,2.347116941119142819e-02
4.298415127234710420e-01,9.471305503769947287e-02,3.112729667026842284e-01,1.142117187907950443e-01,2.522217816193283307e-02,1.157119454642356431e-02,2.135587019981957484e-03,5.014181373251994783e-03,6.017605643759860179e-03
8.032187410593383259e-01,1.254791864945579150e-01,8.212060580894521913e-03,1.756852155605259517e-03,4.333391064874973081e-02,6.123355274919782716e-03,2.091497097466334533e-04,5.142087136611220646e-03,6.524656939576600756e-03
9.231949591021179069e-01,4.336162638109929829e-02,3.253427559138364483e-02,7.416084784118456667e-04,3.470961714577618323e-05,1.298256627652116064e-04,1.483441931409546377e-06,4.339478073871992780e-07,1.077777337488150522e-06
4.569195579445717303e-01,2.172278128035683431e-01,1.775503085129772618e-01,1.188439199576564465e-01,5.192430517428560550e-03,1.060835231262342686e-02,9.108961808406612973e-03,1.438536511855605994e-04,4.404802491582149315e-03
8.831113308983336019e-01,5.638409704320470478e-02,3.571044076090271885e-02,9.416359779407502961e-03,2.829343003795016607e-03,1.055448303010149240e-02,1.380797626888454355e-03,5.891848018344527597e-04,2.396305553209465700e-05
7.919075030727995568e-01,1.083578139328930795e-01,7.896598378592899550e-03,5.177723177962060414e-02,9.556117131061326112e-03,1.723447264466181766e-02,9.621069991584000128e-03,2.032773448653537804e-03,1.616419620133258128e-03
5.540411857152927055e-02,6.204487075831577325e-01,2.722314524405680669e-01,6.622675003340864654e-03,3.470931719389309944e-02,9.646988418854439418e-03,6.957194617522805338e-05,2.614197887489898265e-04,6.057490537323406699e-04
8.301256594562250735e-01,5.272870877592241573e-02,4.883393444224399388e-02,6.077963555860802641e-02,3.164961533230263753e-03,1.407828240901950589e-03,1.084177509095873501e-03,1.684238756446158761e-03,1.908557273262445619e-04
8.080420050888126315e-02,6.663524259361870428e-01,1.668155735946827423e-01,1.567230768123401355e-02,3.357647830107928638e-02,3.488192810891944939e-02,3.770389201542824172e-04,3.082167360710782122e-04,1.211830212790920847e-03
7.730970651598677579e-01,7.602518137371272466e-02,2.001966908001539050e-02,1.100891673515638630e-01,1.836903586213345201e-03,1.761044346438931166e-02,5.423005570283759074e-04,3.994761643774664538e-04,3.797932628316624815e-04
2.762069498065548023e-01,5.066966284129643672e-01,1.429884627233697358e-01,3.631408788662389420e-02,4.243591438222938522e-03,3.077249993416351220e-02,2.651251806873687958e-03,5.794788551165500558e-06,1.207332026759155852e-04
6.741807940671876720e-01,3.173226309471643414e-01,8.031292542488629310e-03,3.250753563872683027e-04,6.429791807526777023e-05,7.567692712401822154e-05,5.583213728821324440e-08,9.704001241884960458e-08,7.936942314490380568e-08
1.648359365633372819e-01,5.053945870537892571e-01,1.769678980398513846e-01,1.447660979091766054e-01,3.922497309422075251e-03,2.909804362039115477e-03,3.410586987296666686e-04,4.632248415786562458e-04,3.988952220759234280e-04
6.369224000192894586e-01,1.022758100974681394e-01,2.600749066304974266e-01,4.814479592345888141e-04,1.265149765783890807e-04,9.844793307368759742e-05,5.717995738656204610e-06,7.322869930617369907e-06,7.431518189049413081e-06
2.910874642853529259e-01,1.966278965686902303e-01,2.948029728184081710e-01,4.233035744030681086e-02,4.705031470029165386e-02,4.646340610117659364e-02,6.214678317525365592e-02,5.087922696537279174e-03,1.440288221398278168e-02
5.048415608686618317e-01,1.322173509396548374e-01,3.866926912261469187e-03,1.630919953332324035e-01,4.328918460463043738e-02,1.862457789391057730e-02,4.698485720836211021e-02,1.212174252180176631e-02,7.496180371748473181e-02
5.620151787181781877e-02,4.246386635497646500e-01,4.046368812691948924e-01,1.050872813358653401e-01,2.036802001838800263e-03,6.891814439710463799e-03,1.441057327258052522e-05,1.239848202643072941e-04,3.686441382713123716e-04
9.274890237054904674e-01,2.253914686464134412e-02,2.207021633493611718e-02,1.927440698911907571e-02,3.126009970097603716e-03,4.795839692611467836e-03,8.218587349004884634e-05,5.711849658037921641e-04,5.198560381014516452e-05
2.760318019787489918e-01,4.058918596479048624e-01,2.609318251106360620e-01,5.179421811615952248e-02,1.967418270967574625e-03,2.042804704715709893e-03,1.210701974741417147e-03,2.765775902924646801e-05,1.017124370966682179e-04
1.251787492553450010e-01,1.554476998566437507e-01,2.341315962250751781e-01,3.281117265323062471e-01,1.974161874442395548e-02,4.093741668572514064e-02,7.788708448614371782e-02,1.190026435532780952e-02,6.663843859009310755e-03
8.238958657955095521e-01,5.150668351218162799e-03,9.018020250423051942e-02,4.502137633428349162e-02,1.069107509889725451e-02,2.330605303219936142e-02,3.478644728583191528e-04,5.689934613161221890e-04,8.379009494873246311e-04
7.530332244384656537e-01,2.315583571856546785e-01,4.585677303734390746e-03,9.422685810708833487e-03,9.872713670627459356e-04,3.315531452386838202e-04,6.011300131263025344e-05,2.043676849936207685e-05,6.809793230422300780e-07
6.356705910298231510e-01,2.656752805535207984e-01,3.719772227340000653e-02,1.110536388110413587e-02,4.756218312759586536e-02,1.542951213978422742e-03,6.846039115591455405e-04,3.974332007204780409e-04,1.638708082979389857e-04
5.626666790574686994e-01,7.187447786518141868e-02,3.005895213002222066e-01,2.264782676429550473e-02,3.400933832835241390e-03,7.745125883900895458e-03,6.740019580606111671e-03,6.779370386210369082e-03,1.755604532927956818e-02
3.818375177183673808e-01,1.708635307034880868e-02,1.422153511434737228e-01,1.668543987750656654e-01,7.727263396095945813e-02,1.154698817683537521e-01,1.583105339710345200e-02,5.960581654343794639e-02,2.382699362288986933e-02
5.979071366186000658e-01,3.764328262741873377e-01,2.093797162037612861e-02,3.635724665091878607e-03,2.549979410705282786e-04,6.946564072296006111e-04,6.784001915003416629e-05,2.229043252048339946e-05,4.655602177394690955e-05
7.270018249937241217e-01,2.483050867361131508e-01,1.500804654615279371e-02,8.272403298038723263e-03,1.183387887715576766e-03,5.887935698131296897e-05,1.515230607330330563e-04,4.610549530917717891e-06,1.423757101026712490e-05
2.711387065791172057e-01,6.557435610809199122e-01,2.367717818940297259e-02,2.651065922813113096e-02,1.956822872690511944e-02,1.388139210594956660e-03,1.104887077140372792e-03,3.473084716283406049e-04,5.213314361599552527e-04
3.692945083430396735e-01,2.952678007669210514e-01,1.375100223376698461e-01,1.892499211373173673e-01,1.605001527702758874e-03,1.401400783145714856e-03,1.090581922772554304e-03,5.676877127928183549e-04,4.013075468638271914e-03
1.341326694446065559e-02,5.049528793219056899e-01,1.036635341696500595e-01,2.840602321770183680e-01,3.294590513805740334e-02,3.614676057647509683e-02,5.236786418227898848e-05,1.652190653922548050e-03,2.311286315432792282e-02
5.319331102195099525e-01,1.259171616874638078e-01,2.301807481226745555e-01,1.102327114376942391e-01,1.292874101067648020e-03,2.934769854643925775e-04,3.645442090147473890e-05,1.024667174621793120e-04,1.099630776180138270e-05
6.735923642877117423e-02,4.392534287113898372e-01,2.659918448323198570e-01,1.134235156865882194e-01,8.195756836656369060e-02,2.573096222294730256e-02,5.390584052384446954e-03,3.443185837349212728e-04,5.485411153004493556e-04
6.541193988146954963e-01,1.299663724004040954e-02,1.371478350727430573e-01,1.637847726701989817e-02,6.984810286765961995e-02,5.979670984972009634e-02,3.225045047883315363e-02,4.568878882376109854e-03,1.289350952691215024e-02
7.489568186973397657e-01,1.658647060700615128e-01,1.254321864281846347e-02,4.857589066338053457e-02,1.988271268079307152e-02,9.997335512999133179e-04,1.053843072072879620e-03,1.897116536049538215e-03,2.259600861842514519e-04
1.378079272420804635e-01,5.689004142724896074e-02,6.092730181092703701e-01,7.473311772468608019e-03,1.526295323226160676e-02,1.503403489751390376e-01,5.529194241925894544e-03,7.355350809270673994e-03,1.006785419033451312e-02
6.279515185390005527e-01,1.441028281455187798e-01,2.043238501046660549e-01,2.164849685525303130e-02,1.533107773209413296e-03,5.751754469976966234e-05,1.688274579174114834e-04,1.875745239781809431e-04,2.627905575680600236e-05
5.824600045658527847e-01,3.296518894757451412e-01,7.953147317698715246e-02,6.972714709409684290e-03,1.173976352423891905e-03,6.181016359656793936e-05,1.469589789632465690e-05,7.142150796373610282e-05,6.201415012474509325e-05
3.763891166022572676e-01,2.949940811888817627e-01,2.926851823170537742e-02,1.072933755533779787e-01,1.253416036338808603e-01,4.378849159141910696e-02,4.448429805194828619e-03,1.154387222752288611e-02,6.932511165759991378e-03
8.648137753269879990e-01,1.278293689507151443e-01,1.587397278421939957e-03,4.780425806458456911e-03,6.164314553561978105e-04,2.153480938703196651e-04,1.549704587321854184e-04,1.132422724571355281e-06,1.150206733191438957e-06
6.668200304725253602e-01,3.148572914556311275e-01,1.127264905676368494e-02,6.324000046979664710e-03,1.085848830495542985e-04,3.819006384002349781e-04,4.447988720364743580e-06,9.856441924883098147e-06,2.212390160051258547e-04
9.318709810837496610e-01,5.805873661426142612e-02,5.740769205251849971e-03,2.267963119003520373e-04,1.963132293535794007e-03,1.041860511526077114e-04,1.439598081831097503e-03,3.327424030986563626e-04,2.630579552185263736e-04
1.785415549702999982e-01,3.159948724126338676e-02,5.345473658138688577e-01,2.532094112347871295e-01,1.885776082659164484e-03,3.781052910976311608e-05,1.089294511332192418e-04,1.655922211691371389e-05,5.310545476155947853e-05
5.543942046939199786e-01,2.278389707368099759e-01,1.611068025060543862e-01,2.793183077745073004e-02,6.360152607197662802e-03,2.010014270115427493e-02,1.354519733052455752e-03,4.548520348678072650e-04,4.585242094927721723e-04
3.093212947853407613e-01,3.366155545577227404e-01,8.493443884198630806e-03,2.573985618416603782e-01,5.290828795941535101e-02,2.830098688865133327e-02,2.225446669015356850e-03,1.000774783840899804e-03,3.735648630154631000e-03
7.089790408912733932e-01,1.787770428877357431e-01,3.207845177684093968e-02,4.663934504580352636e-02,4.901809039600609277e-03,1.025669096352259738e-02,1.646585947014228904e-02,5.470163362227682636e-04,1.354743588858009495e-03
8.219219756340125915e-01,2.993517649078477824e-02,5.039424791147878793e-03,7.941418838403661862e-02,5.807175274524158104e-02,4.327094395749607643e-03,1.078454614703157474e-03,1.349630227183518734e-04,7.696992160555193863e-05
5.621186145510916887e-01,3.388852992727631186e-01,7.497010155150163335e-02,8.296880701889252849e-03,1.428350289016138558e-02,1.728063111417472259e-04,1.465758376460343207e-04,3.963839518098392131e-04,7.298349319954100523e-04
1.416525596694039324e-01,1.760146697117245529e-01,2.344785672269672216e-01,3.761773129744428457e-01,6.479528960421564177e-02,4.331944476798109574e-03,1.437772909163845909e-03,2.351439062128160725e-04,8.767395210710349218e-04
7.318364527856874302e-01,1.525695082936435742e-01,2.836346142887635063e-02,4.030883200937400435e-02,3.644228756815443698e-02,2.747976905891179843e-03,3.026736928800145333e-04,3.864167685034202489e-03,3.564639630458832364e-03
2.386137496688611748e-01,2.037544307548477540e-01,4.066068264143010147e-01,6.123575885893213500e-02,5.494837025473558317e-02,2.061623360248729386e-02,3.870134337587463960e-03,3.187829336558391496e-03,7.166666771689200743e-03
8.792111561247072382e-01,1.016340627083281989e-01,9.452019023337705772e-03,8.745761040934190616e-04,2.317651854750850393e-03,1.411152709030195386e-03,1.214712769216587081e-03,3.565783586116098251e-03,3.188851204195541911e-04
1.616081680799269504e-01,3.559865365131513748e-01,4.822665269831295509e-01,3.945552615795347044e-05,9.484012462486218103e-05,1.366915416528748255e-06,1.941482618159464764e-06,4.198370001017999030e-08,1.122391274699374719e-06
