6.098668219363304610e-01,3.848401080029744126e-01,2.459509756486927268e-03,5.522410465210684377e-04,1.979961668958331571e-03,2.019851838453795784e-05,2.816268516862781673e-05,4.402511558984130723e-05,6.189445572356179340e-05,1.470768138622791099e-04
1.189025212542011989e-01,3.196579390685809208e-01,5.537660507253810982e-01,2.498571382422219104e-03,1.508845459310503888e-03,3.257094027616672278e-03,5.560461933988670660e-05,2.230502073109431524e-04,8.277273947502366744e-05,4.755051636162743733e-05
2.125889637009762412e-01,5.508548458214216348e-01,2.058505192348714374e-01,2.098734969520463234e-02,1.612996685863331628e-03,1.778607399622760422e-03,5.282867158714151315e-03,8.274139213698620664e-04,1.272107820594815157e-04,8.922559989643641387e-05
8.798555098076763503e-01,8.973171116522273005e-02,7.108143786885895779e-03,2.490003162493648926e-03,9.943216291025163550e-03,1.017275074734179212e-02,1.410922882350773738e-05,5.204295788296003401e-04,1.319465216744901458e-04,3.217971002689168358e-05
3.388578616286046508e-01,3.912728612053317789e-01,1.939635731617796732e-01,2.828234513111979945e-02,1.578661351831411527e-02,1.807725964800866933e-02,5.408930552166661514e-03,5.159739941760670308e-03,1.751697645153118188e-03,1.439117567760828109e-03
7.517345804213915184e-02,5.887207925871251746e-01,2.117923937130961332e-01,1.103029269957275654e-01,8.391038802898289489e-03,1.140643654061869331e-03,2.245260614023570928e-03,1.305125847487891141e-03,6.501587472667690168e-05,8.633438687138950129e-04
2.633064404682883275e-02,6.427723995600660434e-01,2.426505566109319056e-01,3.559521281025507938e-02,1.924211958442018436e-02,2.296382649080401647e-04,1.976100500376971880e-02,1.555649515143281859e-03,7.372639593210700455e-03,4.490135010466023147e-03
1.497430767905386650e-01,3.537794347238986115e-01,1.975456756566881245e-01,2.128799868768113945e-01,1.949386457806291661e-02,6.079727775908907311e-02,1.782048879609332472e-03,1.576907947416487064e-03,5.874815494307179852e-04,1.814245238454748055e-03
3.120967341892254554e-01,6.513290834707928523e-02,1.031531586205801376e-01,3.794396364873123262e-01,4.603102018501710468e-02,1.103921158998353268e-02,1.639155761593152211e-02,3.394586855051281299e-02,2.035819173225221143e-02,1.241171268210561340e-02
6.826181352275397796e-01,1.983900317351654508e-01,8.154574236630132700e-02,2.789045019368179348e-02,8.311748677577489655e-03,1.217915490543500104e-03,2.563590564306977845e-05,1.108500338752311941e-07,2.839599700051443421e-08,2.011575167548684817e-07
5.125346193411206563e-01,2.533612579283773258e-01,1.826752597607982920e-01,2.027373651757021639e-02,2.861372846079205876e-02,1.655118032945864046e-03,7.367076159235688400e-04,7.945460809434937209e-05,6.658691383169560644e-05,3.530820546049362463e-06
1.149038750246907936e-01,2.904175347789188233e-02,4.805613995105827985e-01,3.623644971143548665e-01,9.658007596809267290e-04,3.274208756196752158e-03,3.531508951652631307e-03,2.211422804819258327e-03,2.108605562827550132e-03,1.036928037302486949e-03
1.363006816243954589e-01,5.367278251771980813e-01,1.800386261995598203e-01,1.457995671051039444e-01,4.938631841392532003e-04,6.007313815712889615e-04,2.490761219146682531e-05,3.029502564336950076e-06,1.836050190873059974e-06,8.932163085617617071e-06
2.432404394685224736e-01,4.113372670495225591e-01,6.049330756074381386e-03,7.532131453796293841e-02,7.017497841806343006e-02,1.475904234907789159e-01,1.551745908071765385e-02,3.351279043611107757e-03,2.089692048739651836e-02,6.520587667349975192e-03
7.010976098075623053e-01,1.335985748131423012e-01,1.466297927140970681e-01,1.117520736138517433e-03,6.130021753852219401e-04,6.220558598100452141e-03,1.051813527344227020e-02,1.092684901811930514e-04,9.340470246114609780e-05,2.132689489675598793e-06
8.159886874572136461e-01,1.023008432638779081e-01,5.622722436461931317e-02,1.022675359847700222e-02,1.125536583100467114e-02,2.350965827897313204e-03,7.214992078950011121e-05,1.453598503393829398e-03,9.982186184346966988e-05,2.458937088323231990e-05
1.683083683662252028e-01,4.627896485300526247e-02,4.869744656879938516e-01,1.549961453022199731e-01,3.556023562877173860e-02,8.528213533880586728e-02,4.560011932416103628e-03,1.788133556910979265e-03,5.515427984682649484e-03,1.073611134896845787e-02
2.814297739146534028e-01,4.571159721534673870e-01,8.666834778885472435e-02,5.640669769468266426e-02,1.017147241230762778e-01,1.246478584204167329e-02,1.987054259879168783e-03,7.674621514785899849e-04,7.402685525934783891e-05,1.371155216606689820e-03
4.245186321089166048e-01,2.884671418518438002e-01,1.838727858192940878e-01,6.580854228180231524e-02,3.188238381070402500e-02,1.347412740194501484e-03,3.366232497749102170e-03,3.447085629438420887e-05,4.944364213978895721e-04,2.079616118032534544e-04
6.646083674125879970e-02,9.102157244069174480e-01,1.046171435297369584e-02,1.014087881356991010e-02,6.960839929031398168e-04,9.501872680203175706e-05,1.319206299712865271e-03,2.003363091877481455e-04,1.934448815598575563e-04,2.167554751145717162e-04
6.474452491400216614e-01,1.404278123740146933e-01,1.235668422965162799e-01,7.486399703636791025e-02,5.299105683249808428e-03,6.776528555222270482e-03,4.100387515340592616e-04,4.099286805232415956e-04,5.492588006714126938e-04,2.512386818787071263e-04
5.906207814299666570e-01,2.006252488951150437e-01,1.621489077212465435e-01,2.789140522694936314e-02,5.972545290035335269e-03,1.109047715955498344e-02,1.403055824416552660e-03,2.335483860776669954e-04,1.548480389568028541e-06,1.248158624822526264e-05
2.633867155010274352e-01,7.194184735314853585e-01,1.676093136403936437e-02,1.532413628626279984e-04,2.301251220135421699e-04,3.411974729453219363e-05,1.350234522675050913e-05,2.036545958654814871e-06,5.943333826310553630e-07,2.601467090634912438e-07
1.689499793824643659e-01,1.140149532550013556e-01,2.047322192673739494e-01,3.587526457226022369e-01,6.857972649362825690e-02,7.201045524190474723e-02,2.896611827176941850e-03,8.009885429127309650e-03,1.281792896595992785e-04,1.925344091061265139e-03
3.031327869341204906e-02,8.875742919677522824e-01,1.436357592307185675e-02,4.490747395734975139e-02,7.834964746840570107e-03,1.093606588275720763e-02,1.919611257703096379e-03,1.374501558043846354e-03,3.840095817733395070e-04,3.922264312961054600e-04
8.832115559329786203e-01,6.357783511157409639e-02,2.094656528352614386e-02,1.150580698490674160e-02,1.172732760828252598e-02,3.235912399916234319e-03,2.934845731550731612e-03,7.078599720977264524e-04,1.810879118782764705e-03,3.414118563842549747e-04
7.893393260633932984e-01,4.829959758708410322e-02,2.343590358239493882e-02,1.012116269825115294e-01,2.486834174516281207e-02,1.074194532409075697e-04,5.428184371134279519e-04,1.147775071953252395e-02,6.360306726433233044e-04,8.118475692320270554e-05
4.006720225465666418e-01,5.490988818044253428e-01,4.107942270560947101e-02,2.348540296883108356e-04,5.065520470961509814e-03,1.279937171091276868e-03,6.603053703795187497e-04,1.724540440411082920e-03,1.749206289197545580e-05,1.670233979749191633e-04
2.310335680857339424e-01,6.092125940808701401e-01,1.463733441009368030e-01,2.117037621784436437e-03,8.780094967734771230e-03,7.976956761316685149e-04,9.314943873232093630e-04,6.536120851279470390e-04,1.391828549298928165e-06,9.916716580782303225e-05
8.083221838681887705e-01,5.822499144149722444e-02,1.247927035564539745e-02,5.312679437086890305e-02,3.792920753973717200e-03,5.955273553834698058e-02,5.669812244099960499e-04,1.799425289553778637e-03,1.138098594599650263e-03,9.965985629155627024e-04
7.804493011247846113e-01,1.217802505076139193e-02,2.025425908921250351e-01,2.219022865290006495e-03,6.983415227956444498e-04,1.458461245358502268e-03,7.410714481098729860e-05,2.905582501030493737e-06,1.549734301473266746e-04,2.222711414253675244e-04
9.673943498915738015e-02,5.775446195353903800e-01,8.509060988924924129e-02,2.039101217594470883e-01,3.174262792411852718e-02,1.890564456843292973e-03,2.554296263111775159e-03,8.105043511419343270e-05,3.896645590845566740e-05,4.077082916595919926e-04
1.905414809561819522e-01,2.835726969233380301e-01,4.085164674435095011e-01,7.115494136783195867e-02,3.140675906031106107e-02,4.374923617105281118e-03,3.642467845547287929e-03,3.512865339822616659e-03,3.616549907185608362e-04,2.915742455633640873e-03
5.176657946281225664e-01,2.329711546461484539e-01,1.995265559293707969e-01,3.409994949952265680e-02,4.064417384849857567e-03,1.161159152095193013e-02,4.901229910669149982e-05,6.464930476851300029e-06,3.447566737368874983e-06,1.611594712791486472e-06
7.739827521314636138e-01,8.705241830150407464e-03,1.759526834988948962e-01,2.399587698438609973e-02,1.352895905509612614e-03,1.067400086992476363e-02,3.189045697488651198e-03,8.052660545661839394e-04,1.227759073088010178e-03,1.144779545276808363e-04
4.099667393932062698e-01,3.573201160127442710e-01,2.009726790263632878e-02,2.046733409073145382e-02,1.751276446679204957e-01,3.434332802597380493e-03,8.117379735542990318e-03,3.816234770917541555e-03,1.637025582928656152e-03,1.592504077463363643e-05
4.221307369036103596e-01,3.531409194295955234e-01,1.688438885949695989e-01,1.866555451926579096e-02,2.055210147969790957e-02,4.965713167351087920e-03,1.603257841611712038e-03,8.823510003357595138e-03,5.568408335226210024e-04,7.174772270179818889e-04
3.910118210335464806e-01,4.376747574207039415e-01,9.269761122303456224e-02,4.198487820825002464e-02,1.679328108681905224e-04,9.294176463763008378e-03,2.691202600988891816e-02,1.990230710282182413e-04,4.165183928340820485e-05,1.612191963318299059e-05
1.070016217197817809e-01,4.252424209465211630e-02,2.224196968789848849e-01,3.711936761534298523e-01,1.843577630842386239e-01,3.258712059991337312e-02,2.279764644778460927e-02,5.224548819083579473e-03,2.979103896454617009e-03,8.914580305676600425e-03
3.627145244660188173e-01,1.111534135436078458e-01,1.112786226090054925e-01,2.275810769537590927e-01,8.136792093641362356e-02,3.839717938119035362e-02,3.340480076665220538e-02,3.112823911212490857e-02,5.882738786084568735e-04,2.385948352619182700e-03
7.606323094928667539e-01,1.208112790714062183e-02,5.465000945072181343e-02,9.478064780121437521e-03,8.122420397547724111e-04,1.472318106725037656e-01,3.329237618842796967e-03,6.286968481575882887e-03,6.962833725882447769e-04,4.801946183883853969e-03
1.834351771718314428e-01,3.548226265574990768e-01,8.776808766040135323e-02,3.309088387255515462e-01,1.057969483795173984e-02,2.935694907044553853e-02,2.204543674657166014e-04,1.621838316903215270e-03,1.251888831301317109e-03,3.444446064904127525e-05
7.449767532487249211e-01,1.120350756401966852e-01,2.762307936211981160e-02,2.713042103258634860e-02,2.021829203396871902e-02,1.483456716489924346e-02,4.119021921053329233e-02,9.292271164468030725e-03,1.026229624495736186e-04,2.596698180053258476e-03
2.628151742268547419e-01,1.669100021290673974e-01,7.114015345388002842e-02,3.713495021073587310e-01,2.394141954559944260e-02,1.738048894252986962e-02,5.139266209550069631e-02,1.845498709883688568e-02,1.228425834314555293e-02,4.331352057226789398e-03
6.662437312900784114e-01,5.664034535116189983e-02,1.635107356753149888e-01,2.036159103217266911e-02,5.414457359858262236e-02,3.790630001322163600e-02,8.207683515586211218e-04,1.094900351280601799e-04,1.148631258636185332e-04,1.476015269175068312e-04
2.566037811124636248e-01,3.357352208734180610e-01,1.770138986643824686e-01,2.172579186173091981e-01,3.333094570673136772e-03,6.178638831593794662e-04,4.260834581814883400e-03,7.768958877597118744e-04,3.446153690505661740e-03,9.543381185137533862e-04
6.084793213805863576e-01,2.548085774111423785e-01,2.985835631694318607e-02,6.097407256792179014e-02,2.980620466559386408e-02,2.814696562841250381e-03,6.534333131798257012e-03,1.949066985289214099e-03,4.058476439362674595e-04,4.369523333947356036e-03
1.438812903373524188e-01,7.227071210535530588e-01,6.212469272064329723e-02,1.578724030578354618e-03,4.192130166272194092e-02,1.748370152502711633e-02,3.983404000027539020e-03,5.334803352964567237e-03,7.351595881732028367e-04,2.498017289587206591e-04
7.543012466437551966e-01,1.082475118514558132e-01,5.190676838839614060e-02,5.876823462337422976e-02,1.872155071801875209e-02,4.074360721328987821e-04,7.183943424410472837e-03,2.500113600060198160e-05,2.629145467914169917e-04,1.753925956646806839e-04
2.715826210639561422e-01,5.831946870296627061e-01,2.299378818332078328e-02,2.344639672765471902e-02,9.234978989824861595e-02,3.084804425622747134e-03,1.210833571459029754e-03,2.358331644824576462e-04,2.688195046133141897e-04,1.632426430979494469e-03
2.415846344060746942e-01,5.177744709775342624e-01,2.121587097799846125e-02,2.955250947377240003e-04,1.783912838948382706e-01,3.863852796779696647e-02,1.107336862794857041e-03,4.758272080904100797e-05,7.618752773926490722e-04,1.828918200229567859e-04
1.629859354698636187e-01,2.175422130186802638e-01,2.940239536083286143e-01,1.710221763960674823e-01,1.515799140514867138e-01,1.317410281665880051e-03,1.263724202698866296e-03,1.552858053836080456e-04,1.039238775344228138e-06,1.083479270495013580e-04
3.352591428512651239e-01,2.473664920403866388e-02,7.653996642481644685e-02,3.285059583801555605e-01,7.557440480813602812e-02,4.319832741194465364e-02,9.304856833978862596e-02,2.024725981958205856e-02,2.009084263519956681e-03,8.806384967527947083e-04
1.589494579056114354e-01,6.895810052210806784e-01,9.015578076905857163e-02,2.521627661673943310e-02,1.906292420652595191e-03,3.874473156740037855e-03,1.493049903359702606e-02,1.228951435782526039e-02,1.510869648670564716e-03,1.585830870024507178e-03
8.755851962081860895e-01,3.471891292903235560e-02,5.383034309549702967e-02,9.948604850897158070e-03,2.895481564825026256e-03,3.307168499126619463e-04,6.771495518492902680e-04,2.085319772523769213e-04,7.254762991381213770e-03,1.455029998116674772e-02
4.790644486637384292e-01,8.764397093445572273e-02,3.584243230697451987e-01,5.628655195589791355e-02,2.239575771150318674e-03,7.326009325726696997e-03,9.924606872929297302e-04,5.848205924547831072e-03,5.434099533889993807e-04,1.631043714055868676e-03
6.566370636533329641e-01,9.598952287774503711e-02,1.137554553683295527e-01,2.075855799331934037e-02,9.796790896451673669e-02,6.683297064373359443e-03,1.913732988618162181e-03,1.519359789578497710e-03,1.646504103726316405e-03,3.128597196460081165e-03
1.624761790530279137e-01,8.617239446230263999e-02,4.787920051951123912e-01,2.420569436688522202e-01,2.580815890368217541e-02,3.679833494229126784e-03,8.037300459929851409e-04,1.618546733862824571e-04,1.356625756836228939e-06,4.754387765737444482e-05
5.469257233613311620e-02,5.409635541419537397e-01,3.733677819939658082e-01,2.739469429261563380e-02,2.408803306825218170e-03,1.114332597157274146e-03,1.935206652969533083e-05,1.016808143880158106e-05,1.442714963833207267e-05,1.431403374230200143e-05
4.222908839042908147e-01,5.057948500418129045e-01,8.352479943207246141e-03,1.678475754799030675e-02,2.245011133507821693e-02,5.313849978224576692e-03,1.652646282668243302e-02,8.468358604004227758e-04,5.471002481110075590e-04,1.092668314201961088e-03
9.642226886998891411e-01,1.627307295580539964e-02,1.861100382687042032e-02,1.268634909600896215e-04,1.074323798195889993e-04,3.268393467033860449e-04,3.129758498298167656e-04,1.640404387120128593e-05,1.883020246174815294e-06,8.363860047877480497e-07
3.916279190439830860e-02,3.625373748751320457e-01,4.914917990356829636e-01,1.058776561906120822e-01,5.290783664384295727e-06,4.892968981684333441e-05,7.669009156307415214e-04,4.819196371248340429e-05,3.074397249181540914e-05,3.032066885833017977e-05
5.658628082035748186e-01,3.729342826998855442e-01,1.059377838548244792e-02,4.147278105693381206e-02,7.901581042570510888e-03,3.731000969710587486e-04,2.092642874969101159e-04,2.097145678693038584e-04,3.097368241687903064e-04,1.329528350465514208e-04
6.415222645087557130e-01,3.182458707000198478e-02,1.564802614335634168e-01,1.683893181239693726e-01,1.749412067580372770e-04,1.476692551440259547e-04,5.154956964019220605e-04,5.123932122611837256e-05,5.687978365172441955e-05,8.373436005276735372e-04
3.545338232692490932e-01,1.164459582062714743e-01,1.682909750228216705e-01,5.091263400263926903e-02,2.822197248510363576e-01,9.296800105911001352e-03,8.699539962263008047e-03,6.401142353297875620e-05,4.904717712382759831e-03,4.631815443892350892e-03
6.372626908713173721e-01,1.075345788373031214e-01,7.209014447512659962e-02,1.309798964485563710e-01,1.729569620002622751e-02,3.046429910856323503e-02,7.712490442961783804e-04,1.444113758861963843e-03,7.179324170224790592e-04,1.439398838926519986e-03
9.129456940533041687e-01,8.862957898608978761e-04,2.673072042969887319e-02,3.133473323990677156e-02,2.382332709709885157e-02,2.441041355306091971e-03,1.180592829313139485e-03,1.133508519656668388e-05,6.221068754827555015e-04,2.415324483173719727e-05
3.151429212998837492e-01,5.720914789888490448e-01,2.486395313378261113e-02,7.949974889751698637e-02,6.687770187355986627e-03,3.741868346789781544e-04,1.169071593656259176e-03,9.036437689714442543e-05,7.085702583078628387e-05,9.647661548428665412e-06
2.219448597183992788e-02,6.288805694478591946e-01,3.274919105604650604e-01,7.520274960046662146e-04,1.287043286971105774e-02,4.042595892519613727e-04,4.114380580324350153e-03,2.394692725321904449e-03,1.927315946518457987e-04,7.045091645702106220e-04
4.564904279217367744e-01,1.259105618600824678e-02,5.020638035459606963e-01,3.370026066969397942e-04,2.185543348930208806e-03,1.171677053617114009e-02,2.998102100580488268e-03,9.986902957617358433e-04,1.375190834202304766e-03,9.243412623951563489e-03
6.511428927286669888e-01,7.780332588743868460e-02,1.297327429922057740e-01,4.948881017243272895e-02,4.870708917139666277e-02,1.093669433559633919e-02,1.128011508492383994e-03,1.265317988340546040e-02,2.127357962039748938e-03,1.627989535832530255e-02
2.767192117696792852e-02,9.272161038191282234e-01,2.514954644584913371e-02,9.909524372764242934e-04,3.624971230936838065e-03,1.424341585409633418e-02,5.433898415784797807e-04,7.840103928420323381e-05,7.639389374755606440e-05,4.049042611347086762e-04
4.679325102865138364e-01,1.575752734114128639e-01,1.365286111443117789e-01,1.650731820523072824e-01,4.609724422268462324e-02,1.078175434133867884e-02,7.087549202366047810e-03,4.334076385110045490e-03,3.789708962222090773e-03,8.000899917327553013e-04
1.126645925841337492e-01,7.061942746967890816e-01,1.373255891432572928e-01,2.027073202520796036e-02,1.607742276981271798e-02,2.580049473502976469e-03,4.339450878794849187e-04,2.536087561086170709e-04,2.240828294531006185e-03,1.958957168777031299e-03
2.279071979030137252e-01,3.614575324306723014e-01,3.932738587411723219e-01,6.311077581396751061e-03,9.304168942116369106e-03,4.434673099451464403e-04,4.970723251946511422e-04,1.777087178618538908e-04,5.818582427321922950e-04,4.605780589472807662e-05
8.575718316653280215e-02,6.228041898078068295e-01,1.264193756586296305e-02,2.442944249505315038e-02,1.014007422504012434e-01,6.572701527766658391e-02,6.278415108812455958e-02,1.190023036932647167e-02,5.356526776767418958e-03,7.198581202457865480e-03
6.662019166480463994e-01,2.654610784032807036e-01,3.403635559555698298e-02,6.876551642304638140e-03,1.940890137811205826e-02,6.916485356516173348e-03,8.084590709217879525e-04,2.299072881637239545e-04,1.422142787797453864e-05,4.612318921970448571e-05
7.163917309321009563e-01,2.180732215507845961e-01,1.984110187207677178e-02,3.371580069561765786e-02,1.126453145842359893e-02,9.082237187976989012e-05,3.145247618722166947e-05,2.514712128184908219e-04,1.347928444800219688e-04,2.050745856309044157e-04
7.278537769980941707e-02,7.345425268673172470e-01,9.743714530336393398e-02,5.906197641851573810e-02,2.637526961838974546e-02,6.730067324202590288e-03,1.517646397304325823e-03,1.319637776159708143e-03,1.239874010582431112e-04,1.063651938790766138e-04
9.434583298199527013e-01,6.282820127035376300e-04,5.365442282528332801e-02,3.207703219262541075e-04,8.093400724674820745e-04,3.558063079201904456e-04,6.202215773391463356e-04,1.434749321746654359e-04,5.072542707316917534e-06,4.279587525468642184e-06
8.872993509472618667e-01,5.505032462339817800e-02,4.647525304868604240e-02,3.100955265745807161e-03,3.338409593202504560e-03,2.283468243588298707e-03,4.178204468274363328e-04,1.632764965645753987e-03,4.195758583761662958e-05,3.596952798063934864e-04
7.015253837774291235e-01,1.293274535939662184e-01,4.057759838920609735e-02,8.380094172906707439e-02,3.076388947158669590e-02,1.343337638030718539e-03,1.158688804864691120e-02,4.687750109670073013e-04,1.523324785925065587e-04,4.533998625076973710e-04
4.133646071735030958e-02,4.131690753601181543e-01,3.560866728733924624e-01,1.192436022058100675e-01,1.522850507842101126e-03,5.185282572098920406e-02,3.494327910624373847e-03,1.514362553014836181e-03,1.146082037889466741e-02,3.190017719638671423e-04
8.487613627753791690e-01,1.736767686256188116e-03,1.283029934858494481e-01,2.005097807405982827e-02,2.878140052521413928e-04,4.854959561258517364e-04,5.094933017671491742e-05,1.291697833326948749e-04,8.303111597445135420e-05,1.114377875935934625e-04
2.516748757631502853e-01,4.299151773967046508e-01,1.319905823389512234e-01,1.530361540884273008e-01,2.365137509456924012e-02,4.084574132824517548e-03,1.230034256263970568e-04,3.480981513806898249e-03,1.375296472213324676e-03,6.679797737261239376e-04
3.968646063329476226e-01,8.423986799143265425e-02,9.616596195994166207e-02,2.091822730572877320e-01,1.041472242762952194e-01,5.241308633462048866e-02,4.440879113075499318e-02,1.100841142235028415e-02,7.226011870155790370e-04,8.471763073536475730e-04
8.039667418571643243e-01,1.884861035443131938e-01,6.215971223956704567e-03,2.408682681797221208e-04,5.195690717364987929e-04,3.217654859061897486e-04,1.473377858110862205e-04,3.347122513002913976e-05,3.787609259994367827e-05,3.029544520238847127e-05
7.130540242429728170e-02,1.658036757928558480e-01,3.594444503083254472e-01,2.151887124304953935e-01,1.251982757221138942e-01,1.891671805842369894e-02,2.208242881553026948e-02,1.492202854900020331e-02,1.771642004765822641e-03,5.366665894192101938e-03
2.611349058957845859e-02,1.602143293237620059e-01,6.143313600764074844e-02,3.399132646605630970e-01,1.814462484048124380e-01,1.243168122754625959e-01,6.313282505055577143e-02,2.433536313098010398e-02,1.301047906676524799e-02,6.084051489879782615e-03
2.434257665121644099e-01,2.327839996778898746e-01,4.536749507592083286e-02,3.044937136178104131e-01,7.719736217589090455e-02,7.829593607610735306e-02,1.698970835565746795e-02,5.932274811189849201e-04,6.642464372926054021e-04,1.885445901470550467e-04
2.827988803193989265e-01,3.148212533561495219e-01,2.874813823436096483e-01,9.256285235822930835e-02,1.120262750675043648e-02,5.206105912107586442e-03,4.748826627529038110e-04,4.971834792005287371e-03,1.195749986347012224e-05,4.682232491330928781e-04
7.325265286816037280e-01,1.808861303541095811e-01,5.606664368564927281e-02,1.705789504021662170e-02,6.612308492544498144e-03,4.606152192221849191e-03,1.805398433787681065e-03,4.017505912520397127e-04,3.411614982606288234e-05,3.076378788713363122e-06
5.756067119859412662e-01,4.542712671406306385e-02,9.688090538045592004e-02,2.456825397232119124e-01,1.441627296007954272e-02,5.026368018046156391e-03,9.858830729572077081e-03,4.134269800515295856e-03,2.098793048444243681e-03,8.681816396705066552e-04
8.417997752535122391e-01,1.120693546398084661e-01,8.854466487539751698e-03,9.766408746736844962e-03,2.252233921913284961e-02,4.429530263705753514e-03,5.455761046550230194e-04,8.997921343866157140e-06,3.205720026662753813e-06,3.456435385684741846e-07
4.254101242828052243e-01,5.655287108535117513e-01,3.873745991599211649e-03,4.605200626953803375e-03,4.274407700414822528e-04,2.401315528069174586e-05,1.049328531177806336e-04,2.161218425278764788e-05,1.346291873015325988e-06,2.872990564339872321e-06
3.580198340106393040e-01,6.040543004991407727e-01,9.354976998599402044e-03,2.093184245717272240e-02,3.548189423295401105e-03,3.330291480292098608e-03,5.859210716334250927e-04,2.046448911828964887e-05,1.035585722389945930e-04,5.062099786956597569e-05
6.843453407124370225e-01,2.613426402624591804e-01,2.739963649437330076e-02,2.570413907788706570e-02,3.715646439373235569e-04,7.334789528294540905e-04,1.783313946522367842e-05,7.078399162709692646e-05,1.429694630417972060e-05,2.857786802756834277e-07
2.541450319767389887e-01,6.205340506823449065e-01,5.284009741128484205e-03,1.172700399105361807e-01,2.673274655010925063e-03,7.287926926807430536e-06,6.968383917978470668e-05,7.214266102340880966e-07,4.549987863922013334e-06,1.134985365969232163e-05
6.851445884873152981e-02,7.540766458269977657e-02,5.063754592757745421e-01,2.482767405083489975e-01,6.457560358368680253e-02,2.240306947041933658e-02,1.275904409660910503e-02,5.253682029552401945e-04,2.178022687264642709e-04,9.447891620482096187e-04
